Date,Open,High,Low,Close,Volume,Predictions,Confidence,ATR,AHMA,Leavitt_Projection,Leavitt_Convolution,LC_Slope,LC_Intercept,LC_Acceleration,Convolution_Probability,Baseline_Bullish,Baseline_Bearish,Baseline_Valid,ML_Trade_Direction,ML_Signal_Quality,ML_Confirmed,LC_Acceleration_Shift,LC_Slope_Shift,LC_Acceleration_STD,LC_Slope_STD,Threshold,Confirm_Threshold,Trend,Trend_Within_Threshold,Confirmed_Trend,Confirmed_Trend_Within_Threshold,Stop_Loss_Price,Take_Profit_1_Price,Take_Profit_2_Price,SL_Pips,TP1_Pips,TP2_Pips,SL_Ticks,TP1_Ticks,TP2_Ticks,News_Conflict,Prevailing_Trend,Baseline_Aligned,Trend_Agreement,LC_Prev,LP_Prev,Entry_Trigger,Entry_Confirmed
2018-02-26 22:00:00+00:00,1.23176,1.23464,1.22218,1.22333,68726,0,0.9889244666896476,0.009668865078627548,1.228005063661267,1.227512876987794,1.2224794267819663,-0.0053438080935177545,1.230495138922243,0.0011619663635236144,5.902542096954085,False,False,False,Sell,Strong,True,0.0005140837004107279,-0.006505774457041369,0.003633843808194942,0.007200561290201381,0.0007267687616389885,0.002160168387060414,1.0,False,0.0,False,1.2088267023820587,1.2329988650786277,1.242667730157255,145.03297617941334,96.6886507862763,193.37730157255038,1450.3297617941334,966.886507862763,1933.7730157255037,False,None,None,None,,,None,None
2018-02-27 22:00:00+00:00,1.22333,1.22415,1.21874,1.21946,58761,0,0.4646578656711119,0.009101016401477226,1.2241877299813257,1.2231649818033936,1.2183554004169173,-0.004124026365049049,1.224541439964491,0.0012197817284687051,4.670171493688522,False,False,False,Sell,Weak,False,0.0011619663635236144,-0.0053438080935177545,0.00263718720370113,0.006403949886232556,0.000527437440740226,0.0019211849658697668,1.0,False,0.0,False,1.2058084753977842,1.2285610164014773,1.2376620328029544,136.51524602215747,91.01016401477312,182.02032802954403,1365.1524602215748,910.1016401477312,1820.2032802954404,False,None,None,None,1.2224794267819663,1.227512876987794,None,None
2018-02-28 22:00:00+00:00,1.21946,1.22736,1.21542,1.22666,77199,2,0.992383782872326,0.009479547547946937,1.2232590161658226,1.220419940712701,1.2166063302262031,-0.0017490701907141304,1.2192299355122742,0.002374956174334919,2.205098213228196,False,False,False,Buy,Strong,True,0.0012197817284687051,-0.004124026365049049,0.0028480833122851647,0.004730987192330734,0.0005696166624570329,0.00141929615769922,1.0,False,0.0,False,1.2124406786780797,1.236139547547947,1.2456190950958939,142.19321321920387,94.79547547946997,189.59095095893773,1421.9321321920388,947.9547547946997,1895.9095095893772,False,None,None,None,1.2183554004169173,1.2231649818033936,None,None
2018-03-01 22:00:00+00:00,1.22666,1.2336,1.22514,1.23183,68139,2,0.6435591970175134,0.009343607874887364,1.2249892246158023,1.2201884437476436,1.218281250698829,0.0016749204726258515,1.21576886998989,0.003423990663339982,-2.46367297317238,False,False,False,Buy,Weak,False,0.002374956174334919,-0.0017490701907141304,0.0031532613122270746,0.0035252507485016506,0.000630652262445415,0.0010575752245504952,1.0,False,1.0,False,1.217814588187669,1.2411736078748874,1.2505172157497748,140.15411812331013,93.43607874887415,186.8721574977483,1401.5411812331013,934.3607874887415,1868.721574977483,False,Bullish,None,None,1.2166063302262031,1.220419940712701,None,None
2018-03-04 22:00:00+00:00,1.23183,1.23656,1.22689,1.23358,70397,1,0.811104954726313,0.009387126824902392,1.2276371428898718,1.2219309031567944,1.2223573916498065,0.004076140950977525,1.2162431802233402,0.0024012204783516733,-6.053008027281009,False,True,True,Flat,Strong,False,0.003423990663339982,0.0016749204726258515,0.002934742924147145,0.003837961184709016,0.000586948584829429,0.0011513883554127046,1.0,False,1.0,False,1.2194993097626463,1.2429671268249023,1.2523542536498047,140.80690237353588,93.87126824902391,187.74253649804783,1408.0690237353588,938.7126824902391,1877.4253649804782,False,Bullish,Bullish,Bullish,1.218281250698829,1.2201884437476436,Bullish,None
2018-03-05 22:00:00+00:00,1.23358,1.24205,1.23284,1.2405,60303,2,0.9444012891967244,0.009363509914915429,1.2320246503239072,1.2254563437022934,1.2277931301568936,0.005435738507087118,1.219639522396263,0.001359597556109593,-7.591629687154327,False,True,True,Buy,Strong,True,0.0024012204783516733,0.004076140950977525,0.0019283565667095805,0.00478344660859701,0.00038567131334191614,0.001435033982579103,1.0,False,1.0,False,1.2264547351276267,1.2498635099149153,1.2592270198298308,140.4526487237323,93.63509914915413,187.27019829830826,1404.526487237323,936.3509914915413,1872.7019829830826,False,Bullish,Bullish,Bullish,1.2223573916498065,1.2219309031567944,None,None
2018-03-06 22:00:00+00:00,1.2405,1.24464,1.23849,1.24114,66027,1,0.8166340600412878,0.008935041926260023,1.2360444209131676,1.2304602749198854,1.2344785456894152,0.006685415532521555,1.2244504223906327,0.001249677025434437,-9.922108720019702,False,True,True,Flat,Strong,False,0.001359597556109593,0.005435738507087118,0.0012542101501870756,0.00534607754663078,0.00025084203003741514,0.001603823263989234,1.0,False,1.0,False,1.2277374371106098,1.2500750419262598,1.25901008385252,134.02562889390123,89.35041926259935,178.7008385252009,1340.2562889390124,893.5041926259935,1787.008385252009,False,Bullish,Bullish,Bullish,1.2277931301568936,1.2254563437022934,None,None
2018-03-07 22:00:00+00:00,1.24114,1.24465,1.22978,1.23122,79137,0,0.92142483858386,0.009726369669425345,1.2359978266463771,1.234612986870041,1.2393331783318207,0.0048546326424054875,1.2320512293682124,-0.0018307828901160672,-10.077393521659323,False,False,False,Sell,Strong,True,0.001249677025434437,0.006685415532521555,0.0014717000846653147,0.005066996027998107,0.00029434001693306295,0.0015200988083994321,-1.0,False,0.0,False,1.245809554504138,1.2214936303305746,1.2117672606611494,145.89554504138124,97.26369669425416,194.5273933885061,1458.9554504138123,972.6369669425417,1945.273933885061,False,None,None,None,1.2344785456894152,1.2304602749198854,None,None
2018-03-08 22:00:00+00:00,1.23122,1.23346,1.22728,1.23059,64098,1,0.8845027686258091,0.009253520380168643,1.2346091700283166,1.237510439802829,1.2412447320805287,0.0019115537487079948,1.2383774014574667,-0.0029430788936974928,-5.527309321575338,False,False,False,Flat,Strong,False,-0.0018307828901160672,0.0048546326424054875,0.0020469281916473715,0.00432278501088058,0.0004093856383294743,0.0012968355032641741,-1.0,False,0.0,False,1.244470280570253,1.2213364796198314,1.2120829592396627,138.8028057025292,92.53520380168689,185.07040760337378,1388.0280570252921,925.3520380168688,1850.7040760337377,False,None,None,None,1.2393331783318207,1.234612986870041,None,None
2018-03-11 21:00:00+00:00,1.23059,1.23456,1.22904,1.23347,37231,2,0.7319281318875952,0.00875571766281285,1.2340182486302367,1.2389572437661667,1.2413711470424706,0.00012641496194198965,1.2411815245995577,-0.0017851387867660051,-0.5660292580553931,False,False,False,Buy,Moderate,False,-0.0029430788936974928,0.0019115537487079948,0.002233367373298115,0.0035586409177469727,0.00044667347465962305,0.0010675922753240917,-1.0,False,0.0,True,1.2466035764942194,1.2247142823371873,1.2159585646743745,131.33576494219312,87.557176628128,175.114353256256,1313.3576494219312,875.57176628128,1751.14353256256,False,None,None,None,1.2412447320805287,1.237510439802829,None,None
